Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
162.0,162.0,13.0,14,2018-12-09,GB,ATL,*,21,32,65.6,196,2,0,6.1,7.38,103.1,4,34.0,3,44,0,14.7,0,20.240000000000002,2018,Aaron Rodgers
163.0,163.0,14.0,15,2018-12-16,GB,CHI,*,25,42,59.5,274,0,1,6.5,5.45,68.9,5,39.0,3,25,0,8.3,0,11.46,2018,Aaron Rodgers
164.0,164.0,15.0,16,2018-12-23,GB,NYJ,*,37,55,67.3,442,2,0,8.0,8.76,103.7,4,29.0,5,32,2,6.4,0,40.879999999999995,2018,Aaron Rodgers
165.0,165.0,16.0,17,2018-12-30,GB,DET,*,3,5,60.0,26,0,0,5.2,5.2,73.7,1,12.0,0,0,0,,0,1.04,2018,Aaron Rodgers
166.0,166.0,1.0,1,2019-09-05,GB,CHI,*,18,30,60.0,203,1,0,6.8,7.43,91.4,5,37.0,3,8,0,2.7,0,12.92,2019,Aaron Rodgers
167.0,167.0,2.0,2,2019-09-15,GB,MIN,*,22,34,64.7,209,2,0,6.1,7.32,101.2,2,18.0,1,0,0,0.0,1,14.36,2019,Aaron Rodgers
168.0,168.0,3.0,3,2019-09-22,GB,DEN,*,17,29,58.6,235,1,0,8.1,8.79,96.2,0,0.0,1,-1,0,-1.0,0,13.3,2019,Aaron Rodgers
169.0,169.0,4.0,4,2019-09-26,GB,PHI,*,34,53,64.2,422,2,1,8.0,7.87,93.4,1,8.0,5,46,0,9.2,1,25.479999999999997,2019,Aaron Rodgers
170.0,170.0,5.0,5,2019-10-06,GB,DAL,*,22,34,64.7,238,0,0,7.0,7.0,85.2,2,23.0,4,-1,0,-0.3,0,9.42,2019,Aaron Rodgers
171.0,171.0,6.0,6,2019-10-14,GB,DET,*,24,39,61.5,283,2,1,7.3,7.13,90.0,1,6.0,3,10,0,3.3,0,18.32,2019,Aaron Rodgers
172.0,172.0,7.0,7,2019-10-20,GB,LV,*,25,31,80.6,429,5,0,13.8,17.06,158.3,1,8.0,2,6,1,3.0,0,43.76,2019,Aaron Rodgers
173.0,173.0,8.0,8,2019-10-27,GB,KC,*,23,33,69.7,305,3,0,9.2,11.06,129.0,5,49.0,6,29,0,4.8,0,27.099999999999998,2019,Aaron Rodgers
174.0,174.0,9.0,9,2019-11-03,GB,LAC,*,23,35,65.7,161,1,0,4.6,5.17,85.5,3,22.0,1,5,0,5.0,0,10.940000000000001,2019,Aaron Rodgers
175.0,175.0,10.0,10,2019-11-10,GB,CAR,*,17,29,58.6,233,0,0,8.0,8.03,84.4,2,8.0,1,7,0,7.0,0,10.02,2019,Aaron Rodgers
176.0,176.0,11.0,12,2019-11-24,GB,SF,*,20,33,60.6,104,1,0,3.2,3.76,75.8,5,38.0,3,13,0,4.3,1,7.460000000000001,2019,Aaron Rodgers
