Season,Week,Date,Opponent,Completions,Attempts,Pass_Yds,Pass_TD,INT,Rush_Att,Rush_Yds,Rush_TD,Fantasy_Points,Def_Cmp_Allowed_pg,Def_Att_Allowed_pg,Def_PassYds_Allowed_pg,Def_PassTD_Allowed_pg,Def_INT_Forced_pg,Def_RushAtt_Allowed_pg,Def_RushYds_Allowed_pg,Def_RushTD_Allowed_pg,Def_Sacks_pg,Def_2PP_Allowed_pg,Def_FantasyPts_Allowed_pg,QB
2020,7.0,2020-10-22,PHI,20,30,187,2,1,4,92,0,20.68,21.625,35.5625,257.5,1.5625,0.6875,2.6875,13.375,0.0625,2.6875,0.0625,16.3,Daniel Jones
2020,8.0,2020-11-02,TB,25,41,256,2,2,3,20,0,16.240000000000002,25.375,41.375,288.0,1.875,0.75,3.25,13.0625,0.125,2.9375,0.3125,19.2,Daniel Jones
2020,9.0,2020-11-08,WAS,23,34,212,1,0,6,4,0,8.88,23.1875,33.6875,255.8125,2.1875,0.8125,3.75,18.875,0.125,2.875,,19.5,Daniel Jones
2020,10.0,2020-11-15,PHI,21,28,244,0,0,9,64,1,22.16,21.625,35.5625,257.5,1.5625,0.6875,2.6875,13.375,0.0625,2.6875,0.0625,16.3,Daniel Jones
2020,12.0,2020-11-29,CIN,16,27,213,0,0,6,19,0,10.42,19.0,30.9375,254.625,1.5625,0.6875,5.8125,30.5625,0.3125,1.9375,0.125,20.2,Daniel Jones
2020,14.0,2020-12-13,ARI,11,21,127,0,0,0,0,0,-0.92,26.3125,37.5625,299.0625,2.375,0.4375,3.3125,17.6875,0.0,2.5,,22.7,Daniel Jones
2020,16.0,2020-12-27,BAL,24,41,252,1,0,1,3,0,14.38,19.8125,33.8125,223.6875,0.9375,0.75,2.1875,8.25,0.0625,2.25,0.1875,12.0,Daniel Jones
2021,17.0,2021-01-03,DAL,17,25,229,2,1,9,17,0,14.86,20.375,31.875,234.6875,2.0625,0.625,4.875,22.875,0.125,1.9375,0.1875,18.9,Daniel Jones
2021,1.0,2021-09-12,DEN,22,37,267,1,0,6,27,1,21.38,23.25,35.25,253.1875,1.3125,0.625,4.3125,23.625,0.5,2.625,0.0625,19.7,Daniel Jones
2021,2.0,2021-09-16,WAS,22,32,249,1,0,9,95,1,29.46,20.5,32.9375,210.1875,1.3125,1.0,4.3125,23.3125,0.375,2.875,0.0625,15.7,Daniel Jones
2021,3.0,2021-09-26,ATL,24,35,266,0,0,8,39,0,10.54,26.5625,38.9375,307.375,2.125,0.6875,4.0625,21.5,0.375,1.8125,0.125,23.3,Daniel Jones
2021,4.0,2021-10-03,NO,28,40,402,2,1,4,27,0,24.78,20.8125,34.8125,234.9375,1.75,1.125,3.375,15.5625,0.0625,2.8125,0.125,15.8,Daniel Jones
2021,5.0,2021-10-10,DAL,5,13,98,0,0,3,9,0,4.82,20.375,31.875,234.6875,2.0625,0.625,4.875,22.875,0.125,1.9375,0.1875,18.9,Daniel Jones
2021,6.0,2021-10-17,LAR,29,51,242,0,3,3,4,0,0.08,21.6875,34.25,212.5625,1.0625,0.875,3.5625,15.125,0.25,3.3125,,13.5,Daniel Jones
2021,7.0,2021-10-24,CAR,23,33,203,1,0,8,28,0,14.919999999999998,24.875,36.5625,251.5,1.75,0.4375,3.8125,15.9375,0.375,1.8125,0.0625,19.3,Daniel Jones
2021,8.0,2021-11-01,KC,22,32,222,2,1,5,12,0,14.080000000000002,21.75,34.6875,246.25,1.8125,1.0,4.0,17.4375,0.4375,2.0,0.0625,19.3,Daniel Jones
2021,9.0,2021-11-07,LV,15,20,110,1,0,4,17,0,8.1,23.0625,36.1875,271.0625,1.75,0.625,3.75,13.4375,0.3125,1.3125,0.25,20.1,Daniel Jones
2021,11.0,2021-11-22,TB,23,38,167,1,2,3,10,0,7.68,26.5625,38.4375,268.3125,1.8125,0.9375,3.1875,16.375,0.125,2.9375,0.0625,18.2,Daniel Jones
2021,12.0,2021-11-28,PHI,19,30,202,1,0,9,30,0,15.08,22.6875,33.0625,256.0,1.6875,0.5,4.9375,25.5,0.1875,3.0625,,18.8,Daniel Jones
2022,1.0,2022-09-11,TEN,17,21,188,2,1,6,25,0,14.02,23.235294117647058,36.88235294117647,263.8235294117647,1.411764705882353,0.9411764705882353,3.6470588235294117,13.529411764705882,0.29411764705882354,2.5294117647058822,0.058823529411764705,17.5,Daniel Jones
2022,2.0,2022-09-18,CAR,22,34,176,1,0,10,21,0,13.14,19.764705882352942,30.235294117647058,208.41176470588235,1.5294117647058822,0.5294117647058824,4.117647058823529,15.411764705882353,0.17647058823529413,2.2941176470588234,0.058823529411764705,16.1,Daniel Jones
2022,3.0,2022-09-26,DAL,20,37,196,0,1,9,79,0,13.74,21.294117647058822,35.76470588235294,254.1764705882353,1.411764705882353,1.5294117647058822,4.411764705882353,18.529411764705884,0.23529411764705882,2.411764705882353,0.11764705882352941,15.9,Daniel Jones
2022,4.0,2022-10-02,CHI,8,13,71,0,0,6,68,2,21.64,18.470588235294116,28.058823529411764,213.11764705882354,1.8235294117647058,0.47058823529411764,3.5294117647058822,11.882352941176471,0.29411764705882354,2.8823529411764706,0.058823529411764705,17.4,Daniel Jones
2022,5.0,2022-10-09,GB,21,27,217,0,0,10,37,0,12.38,22.235294117647058,35.294117647058826,232.11764705882354,1.7647058823529411,1.0588235294117647,4.470588235294118,26.764705882352942,0.17647058823529413,2.2941176470588234,0.11764705882352941,17.5,Daniel Jones
2022,6.0,2022-10-16,BAL,19,27,173,2,0,6,6,0,13.52,23.352941176470587,36.470588235294116,293.29411764705884,1.8235294117647058,0.5294117647058824,2.411764705882353,7.352941176470588,0.11764705882352941,1.8823529411764706,0.058823529411764705,19.1,Daniel Jones
2022,7.0,2022-10-23,JAX,19,30,202,1,0,11,107,1,28.78,22.176470588235293,31.941176470588236,241.8235294117647,1.411764705882353,0.4117647058823529,3.764705882352941,19.470588235294116,0.23529411764705882,1.8823529411764706,0.058823529411764705,17.8,Daniel Jones
2022,8.0,2022-10-30,SEA,17,31,176,0,0,6,20,0,7.039999999999999,26.058823529411764,38.705882352941174,280.3529411764706,1.411764705882353,0.6470588235294118,3.4705882352941178,13.588235294117647,0.0,2.0,0.11764705882352941,16.9,Daniel Jones
2022,10.0,2022-11-13,HOU,13,17,197,2,0,5,24,0,18.28,21.352941176470587,32.11764705882353,255.41176470588235,1.588235294117647,1.0,4.0,10.352941176470589,0.29411764705882354,1.8823529411764706,0.11764705882352941,17.5,Daniel Jones
2022,11.0,2022-11-20,DET,27,44,341,1,2,7,50,1,24.64,21.11764705882353,31.941176470588236,256.52941176470586,1.8235294117647058,0.6470588235294118,4.352941176470588,15.705882352941176,0.0,1.7647058823529411,0.058823529411764705,17.8,Daniel Jones
2022,12.0,2022-11-24,DAL,21,35,228,1,0,3,14,0,12.52,21.294117647058822,35.76470588235294,254.1764705882353,1.411764705882353,1.5294117647058822,4.411764705882353,18.529411764705884,0.23529411764705882,2.411764705882353,0.11764705882352941,15.9,Daniel Jones
2022,13.0,2022-12-04,WAS,25,31,200,1,0,12,71,0,17.1,23.529411764705884,35.11764705882353,265.88235294117646,2.0,0.6470588235294118,4.882352941176471,28.0,0.29411764705882354,2.235294117647059,,21.5,Daniel Jones
2022,14.0,2022-12-11,PHI,18,27,169,1,0,4,26,1,19.36,24.058823529411764,34.64705882352941,233.88235294117646,1.6470588235294117,0.7058823529411765,3.8823529411764706,10.294117647058824,0.23529411764705882,1.7058823529411764,0.058823529411764705,17.0,Daniel Jones
2022,15.0,2022-12-18,WAS,21,32,160,0,0,10,35,0,9.9,23.529411764705884,35.11764705882353,265.88235294117646,2.0,0.6470588235294118,4.882352941176471,28.0,0.29411764705882354,2.235294117647059,,21.5,Daniel Jones
2022,16.0,2022-12-24,MIN,30,42,334,1,1,4,34,0,16.759999999999998,23.529411764705884,36.76470588235294,273.11764705882354,1.7058823529411764,0.9411764705882353,3.7058823529411766,19.764705882352942,0.058823529411764705,3.0,0.29411764705882354,18.2,Daniel Jones
2023,17.0,2023-01-01,IND,19,24,177,2,0,11,91,2,36.18,21.470588235294116,31.470588235294116,225.64705882352942,1.4705882352941178,0.5882352941176471,4.705882352941177,20.647058823529413,0.35294117647058826,2.588235294117647,0.23529411764705882,17.9,Daniel Jones
2023,1.0,2023-09-10,DAL,15,28,104,0,2,13,43,0,0.4600000000000008,20.235294117647058,32.23529411764706,220.88235294117646,1.3529411764705883,0.9411764705882353,3.823529411764706,19.235294117647058,0.17647058823529413,3.176470588235294,0.058823529411764705,14.3,Daniel Jones
2023,2.0,2023-09-17,ARI,26,37,321,2,1,9,59,1,30.74,24.235294117647058,34.76470588235294,243.11764705882354,1.7058823529411764,0.6470588235294118,4.411764705882353,15.941176470588236,0.17647058823529413,2.1176470588235294,0.058823529411764705,17.4,Daniel Jones
2023,3.0,2023-09-21,SF,22,32,137,0,1,2,5,0,3.98,22.88235294117647,34.76470588235294,240.94117647058823,1.1764705882352942,1.1176470588235294,3.6470588235294117,12.529411764705882,0.11764705882352941,2.588235294117647,,13.6,Daniel Jones
2023,4.0,2023-10-02,SEA,27,34,203,0,2,10,66,0,6.719999999999999,20.058823529411764,32.0,227.23529411764707,1.2941176470588236,0.7647058823529411,4.647058823529412,19.058823529411764,0.17647058823529413,2.6470588235294117,0.058823529411764705,15.3,Daniel Jones
2023,5.0,2023-10-08,MIA,14,20,119,0,0,4,24,0,7.16,24.41176470588235,36.64705882352941,250.52941176470588,1.588235294117647,0.47058823529411764,5.176470588235294,30.88235294117647,0.17647058823529413,2.3529411764705883,0.11764705882352941,19.6,Daniel Jones
2023,9.0,2023-11-05,LV,4,9,25,0,0,2,9,0,1.9,23.41176470588235,34.64705882352941,254.05882352941177,1.4705882352941178,0.35294117647058826,3.5294117647058822,15.823529411764707,0.23529411764705882,1.588235294117647,0.11764705882352941,18.5,Daniel Jones
2024,1.0,2024-09-08,MIN,22,42,186,0,2,6,15,0,4.940000000000001,25.0,35.588235294117645,249.35294117647058,1.2941176470588236,0.6470588235294118,4.352941176470588,15.764705882352942,0.23529411764705882,2.4705882352941178,,16.5,Daniel Jones
2024,2.0,2024-09-15,WAS,16,28,178,2,0,5,32,0,18.32,23.294117647058822,35.1764705882353,272.1764705882353,2.2941176470588234,0.47058823529411764,3.6470588235294117,17.176470588235293,0.058823529411764705,2.2941176470588234,0.058823529411764705,20.7,Daniel Jones
2024,3.0,2024-09-22,CLE,24,34,236,2,0,8,20,0,17.439999999999998,18.058823529411764,31.470588235294116,185.23529411764707,1.3529411764705883,1.0588235294117647,4.235294117647059,14.764705882352942,0.29411764705882354,2.8823529411764706,0.058823529411764705,13.4,Daniel Jones
2024,4.0,2024-09-26,DAL,29,40,281,0,1,4,3,0,9.54,17.941176470588236,29.764705882352942,201.05882352941177,1.2352941176470589,1.0,4.647058823529412,18.647058823529413,0.23529411764705882,2.6470588235294117,,14.1,Daniel Jones
2024,5.0,2024-10-06,SEA,23,34,257,2,0,11,38,0,20.08,22.88235294117647,34.294117647058826,249.8235294117647,1.1764705882352942,0.6470588235294118,5.117647058823529,25.705882352941178,0.17647058823529413,2.7058823529411766,0.058823529411764705,16.7,Daniel Jones
2024,6.0,2024-10-13,CIN,22,41,205,0,1,11,56,0,11.8,21.352941176470587,32.529411764705884,263.4117647058824,1.2941176470588236,1.0,5.176470588235294,22.058823529411764,0.23529411764705882,2.588235294117647,0.11764705882352941,17.1,Daniel Jones
2024,7.0,2024-10-20,PHI,14,21,99,0,0,5,20,0,5.96,25.0,38.35294117647059,267.70588235294116,2.0588235294117645,0.5294117647058824,3.588235294117647,18.705882352941178,0.11764705882352941,2.4705882352941178,0.17647058823529413,20.6,Daniel Jones
2024,8.0,2024-10-28,PIT,24,38,264,0,1,3,1,0,6.66,20.41176470588235,33.64705882352941,244.58823529411765,1.2941176470588236,0.9411764705882353,3.5294117647058822,16.11764705882353,0.0,2.764705882352941,0.17647058823529413,14.6,Daniel Jones
2024,9.0,2024-11-03,WAS,20,26,174,2,0,7,54,1,24.36,23.294117647058822,35.1764705882353,272.1764705882353,2.2941176470588234,0.47058823529411764,3.6470588235294117,17.176470588235293,0.058823529411764705,2.2941176470588234,0.058823529411764705,20.7,Daniel Jones
2024,10.0,2024-11-10,CAR,22,37,190,0,2,7,26,1,12.2,18.176470588235293,28.294117647058822,182.88235294117646,1.1176470588235294,0.47058823529411764,4.0588235294117645,7.294117647058823,0.17647058823529413,1.588235294117647,0.058823529411764705,12.9,Daniel Jones
