Season,Week,Date,Opponent,Completions,Attempts,Pass_Yds,Pass_TD,INT,Rush_Att,Rush_Yds,Rush_TD,Fantasy_Points,Def_Cmp_Allowed_pg,Def_Att_Allowed_pg,Def_PassYds_Allowed_pg,Def_PassTD_Allowed_pg,Def_INT_Forced_pg,Def_RushAtt_Allowed_pg,Def_RushYds_Allowed_pg,Def_RushTD_Allowed_pg,Def_Sacks_pg,Def_2PP_Allowed_pg,Def_FantasyPts_Allowed_pg,QB
2013,17,2013-12-29,STL,15,23,172,1,0,5,-1,0,10.78,,,,,,,,,,,,Russel Wilson
2014,1,2014-09-04,GB,19,28,191,2,0,7,29,0,18.54,,,,,,,,,,,,Russel Wilson
2014,2,2014-09-14,SDG,17,25,202,2,0,2,18,0,15.88,,,,,,,,,,,,Russel Wilson
2014,3,2014-09-21,DEN,24,34,258,2,1,9,40,0,18.32,,,,,,,,,,,,Russel Wilson
2014,5,2014-10-06,WAS,18,24,201,2,0,11,122,1,30.239999999999995,,,,,,,,,,,,Russel Wilson
2014,6,2014-10-12,DAL,14,28,126,0,1,2,12,1,8.24,,,,,,,,,,,,Russel Wilson
2014,7,2014-10-19,STL,23,36,313,2,0,7,106,1,37.12,,,,,,,,,,,,Russel Wilson
2014,8,2014-10-26,CAR,20,32,199,1,1,6,35,0,11.46,,,,,,,,,,,,Russel Wilson
2014,9,2014-11-02,LV,17,35,179,0,0,8,31,0,10.26,,,,,,,,,,,,Russel Wilson
2014,10,2014-11-09,NYG,10,17,172,0,2,14,107,1,17.58,,,,,,,,,,,,Russel Wilson
2014,11,2014-11-16,KC,20,32,178,2,0,8,71,0,22.22,,,,,,,,,,,,Russel Wilson
2014,12,2014-11-23,ARI,17,22,211,1,0,10,73,0,19.74,,,,,,,,,,,,Russel Wilson
2014,13,2014-11-27,SF,15,22,236,1,0,7,35,0,12.939999999999998,,,,,,,,,,,,Russel Wilson
2014,14,2014-12-07,PHI,22,37,263,2,0,10,48,1,29.32,,,,,,,,,,,,Russel Wilson
2014,15,2014-12-14,SF,12,24,168,1,1,5,27,0,11.419999999999998,,,,,,,,,,,,Russel Wilson
2014,16,2014-12-21,ARI,20,31,339,2,0,6,88,1,36.36,,,,,,,,,,,,Russel Wilson
2014,17,2014-12-28,STL,17,25,239,0,1,6,7,0,4.26,,,,,,,,,,,,Russel Wilson
2015,1,2015-09-13,STL,32,41,251,1,1,8,31,0,15.14,,,,,,,,,,,,Russel Wilson
2015,2,2015-09-20,GB,19,30,206,2,1,10,78,0,22.040000000000003,,,,,,,,,,,,Russel Wilson
2015,3,2015-09-27,CHI,20,30,235,1,0,6,28,0,16.2,,,,,,,,,,,,Russel Wilson
2015,4,2015-10-05,DET,20,26,287,1,0,10,40,0,13.48,,,,,,,,,,,,Russel Wilson
2015,5,2015-10-11,CIN,15,23,213,1,1,3,21,0,12.62,,,,,,,,,,,,Russel Wilson
2015,6,2015-10-18,CAR,18,30,241,1,0,8,53,0,18.94,,,,,,,,,,,,Russel Wilson
2015,7,2015-10-22,SF,18,24,235,1,2,7,20,0,11.4,,,,,,,,,,,,Russel Wilson
2015,8,2015-11-01,DAL,19,30,210,1,1,6,32,0,13.6,,,,,,,,,,,,Russel Wilson
2015,10,2015-11-15,ARI,14,32,240,1,1,6,52,0,12.8,,,,,,,,,,,,Russel Wilson
2015,11,2015-11-22,SF,24,29,260,3,0,9,30,0,25.4,,,,,,,,,,,,Russel Wilson
2015,12,2015-11-29,PIT,21,30,345,5,0,4,14,0,33.2,,,,,,,,,,,,Russel Wilson
2015,13,2015-12-06,MIN,21,27,274,3,0,9,51,1,34.06,,,,,,,,,,,,Russel Wilson
2015,14,2015-12-13,BAL,23,32,292,5,0,1,6,0,32.28,,,,,,,,,,,,Russel Wilson
2015,15,2015-12-20,CLE,21,30,249,3,0,5,46,0,26.56,,,,,,,,,,,,Russel Wilson
2015,16,2015-12-27,STL,25,41,289,2,1,6,38,0,19.360000000000003,,,,,,,,,,,,Russel Wilson
2016,17,2016-01-03,ARI,19,28,197,3,0,5,13,0,21.18,,,,,,,,,,,,Russel Wilson
2016,1,2016-09-11,MIA,27,43,258,1,1,4,16,0,11.92,,,,,,,,,,,,Russel Wilson
2016,2,2016-09-18,LAR,22,35,254,0,0,5,14,0,9.56,,,,,,,,,,,,Russel Wilson
2016,3,2016-09-25,SF,15,23,243,1,0,1,3,0,14.02,,,,,,,,,,,,Russel Wilson
2016,4,2016-10-02,NYJ,23,32,309,3,0,5,-5,0,23.86,,,,,,,,,,,,Russel Wilson
2016,6,2016-10-16,ATL,25,37,270,0,0,6,7,0,9.5,,,,,,,,,,,,Russel Wilson
2016,7,2016-10-23,ARI,24,37,225,0,0,1,-2,0,4.800000000000001,,,,,,,,,,,,Russel Wilson
2016,8,2016-10-30,NO,22,34,253,0,1,3,11,0,9.22,,,,,,,,,,,,Russel Wilson
2016,9,2016-11-07,BUF,20,26,282,2,0,3,10,1,26.28,,,,,,,,,,,,Russel Wilson
2016,10,2016-11-13,NE,25,37,348,3,0,3,6,0,26.520000000000003,,,,,,,,,,,,Russel Wilson
2016,11,2016-11-20,PHI,18,31,272,1,0,8,19,0,16.78,,,,,,,,,,,,Russel Wilson
2016,12,2016-11-27,TB,17,33,151,0,2,8,80,0,8.04,,,,,,,,,,,,Russel Wilson
2016,13,2016-12-04,CAR,26,36,277,1,1,3,29,0,15.98,,,,,,,,,,,,Russel Wilson
2016,14,2016-12-11,GB,22,39,240,1,5,4,19,0,5.5,,,,,,,,,,,,Russel Wilson
2016,15,2016-12-15,LAR,19,26,229,3,1,6,12,0,20.36,,,,,,,,,,,,Russel Wilson
2016,16,2016-12-24,ARI,29,45,350,4,0,10,36,0,31.6,,,,,,,,,,,,Russel Wilson
2017,17,2017-01-01,SF,19,32,258,1,0,2,4,0,12.72,20.125,32.5625,250.8125,1.875,0.625,3.8125,13.9375,0.0,2.0625,,17.4,Russel Wilson
2017,1,2017-09-10,GB,14,27,158,0,0,2,40,0,8.32,23.0625,35.625,287.0625,1.9375,1.0625,2.4375,7.5625,0.0625,2.4375,,17.7,Russel Wilson
2017,2,2017-09-17,SF,23,39,198,1,0,12,34,0,13.32,20.125,32.5625,250.8125,1.875,0.625,3.8125,13.9375,0.0,2.0625,,17.4,Russel Wilson
2017,3,2017-09-24,TEN,29,49,373,4,0,7,26,0,29.520000000000003,24.0625,39.5,284.25,1.5,0.75,2.625,10.0,0.1875,2.5,,18.5,Russel Wilson
2017,4,2017-10-01,IND,21,26,295,2,2,4,38,1,25.6,23.625,36.375,275.6875,1.6875,0.5,2.5625,10.375,0.0625,2.0625,,17.7,Russel Wilson
2017,5,2017-10-08,LAR,24,37,198,1,1,5,16,0,11.52,23.5625,36.3125,242.375,1.9375,0.625,3.4375,10.875,0.125,1.9375,,17.7,Russel Wilson
2017,7,2017-10-22,NYG,27,39,334,3,0,2,10,0,26.36,23.0,39.1875,264.3125,0.9375,1.0625,1.875,5.3125,0.0,2.1875,,12.5,Russel Wilson
2017,8,2017-10-29,HOU,26,41,452,4,1,4,30,0,33.08,19.9375,32.625,214.0,1.25,0.6875,2.5,11.625,0.1875,1.9375,0.0625,14.0,Russel Wilson
2017,9,2017-11-05,WAS,24,45,297,2,2,10,77,0,21.58,24.1875,36.75,273.9375,1.375,0.8125,1.9375,8.9375,0.1875,2.375,,16.6,Russel Wilson
2017,10,2017-11-09,ARI,22,32,238,2,0,5,19,0,17.419999999999998,21.4375,34.0625,233.4375,1.3125,0.8125,4.625,21.75,0.25,3.0,0.0625,15.8,Russel Wilson
2017,11,2017-11-20,ATL,26,42,258,2,1,7,86,1,28.92,26.375,40.875,280.9375,1.9375,0.75,3.4375,13.25,0.0625,2.125,0.125,19.1,Russel Wilson
2017,12,2017-11-26,SF,20,34,228,2,1,7,25,1,21.62,20.125,32.5625,250.8125,1.875,0.625,3.8125,13.9375,0.0,2.0625,,17.4,Russel Wilson
2017,13,2017-12-03,PHI,20,31,227,3,0,6,31,0,24.18,20.75,34.4375,251.5,1.5,1.0,3.0625,10.25,0.0625,2.125,,15.2,Russel Wilson
2017,14,2017-12-10,JAX,17,31,271,3,3,5,50,0,21.84,21.5625,34.375,226.6875,1.25,0.4375,3.25,11.4375,0.1875,2.0625,,15.2,Russel Wilson
2017,15,2017-12-17,LAR,14,30,142,1,0,5,39,0,9.58,23.5625,36.3125,242.375,1.9375,0.625,3.4375,10.875,0.125,1.9375,,17.7,Russel Wilson
2017,16,2017-12-24,DAL,14,21,93,2,0,9,29,0,12.62,26.5625,39.4375,273.5,1.5625,0.5625,2.375,8.4375,0.0625,2.25,,16.5,Russel Wilson
2017,17,2017-12-31,ARI,18,29,221,2,0,5,36,0,16.44,21.4375,34.0625,233.4375,1.3125,0.8125,4.625,21.75,0.25,3.0,0.0625,15.8,Russel Wilson
2018,1,2018-09-09,DEN,19,33,298,3,2,2,5,0,16.42,18.375,30.625,211.5625,1.8125,0.5625,3.0,8.0625,0.0625,2.0625,,15.1,Russel Wilson
2018,2,2018-09-17,CHI,22,36,226,2,1,3,17,0,12.739999999999998,21.4375,33.0625,228.3125,1.125,0.5,3.0,9.3125,0.0,2.625,0.0625,13.2,Russel Wilson
2018,3,2018-09-23,DAL,16,26,192,2,0,2,-1,0,13.58,23.1875,34.9375,234.125,1.75,0.625,3.375,13.25,0.0625,2.375,0.125,16.3,Russel Wilson
2018,4,2018-09-30,ARI,19,26,172,0,0,4,21,0,6.98,21.4375,35.25,237.25,1.5,0.9375,3.0625,15.25,0.3125,2.3125,,16.8,Russel Wilson
2018,5,2018-10-07,LAR,13,21,198,3,0,0,0,0,19.92,20.25,34.625,237.4375,1.3125,1.0625,2.5625,12.8125,0.0625,3.0,,13.8,Russel Wilson
