Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
34.0,34.0,11.0,11,2023-11-19,CHI,DET,*,16,23,69.6,169,1,0,7.3,8.22,105.2,2,18,18,104,0,5.8,1,19.16,2023,Justin Fields
35.0,35.0,12.0,12,2023-11-27,CHI,MIN,*,27,37,73.0,217,0,0,5.9,5.86,87.3,3,18,12,59,0,4.9,2,10.58,2023,Justin Fields
36.0,36.0,13.0,14,2023-12-10,CHI,DET,*,19,33,57.6,223,1,0,6.8,7.36,88.3,3,29,12,58,1,4.8,0,24.72,2023,Justin Fields
37.0,37.0,14.0,15,2023-12-17,CHI,CLE,*,19,40,47.5,166,1,2,4.2,2.4,46.5,3,18,7,30,0,4.3,2,5.640000000000001,2023,Justin Fields
38.0,38.0,15.0,16,2023-12-24,CHI,ARI,*,15,27,55.6,170,1,1,6.3,5.37,71.5,1,0,9,97,1,10.8,0,24.5,2023,Justin Fields
39.0,39.0,16.0,17,2023-12-31,CHI,ATL,*,20,32,62.5,268,1,0,8.4,9.0,99.5,3,28,11,45,1,4.1,1,23.22,2023,Justin Fields
40.0,40.0,17.0,18,2024-01-07,CHI,GB,*,11,16,68.8,148,0,0,9.3,9.25,97.9,5,31,8,27,0,3.4,0,8.620000000000001,2024,Justin Fields
41.0,41.0,1.0,1,2024-09-08,PIT,ATL,*,17,23,73.9,156,0,0,6.8,6.78,91.9,2,23,14,57,0,4.1,1,9.940000000000001,2024,Justin Fields
42.0,42.0,2.0,2,2024-09-15,PIT,DEN,*,13,20,65.0,117,1,0,5.9,6.85,97.3,2,7,8,27,0,3.4,1,9.379999999999999,2024,Justin Fields
43.0,43.0,3.0,3,2024-09-22,PIT,LAC,*,25,32,78.1,245,1,1,7.7,6.88,96.0,2,13,6,6,1,1.0,0,18.4,2024,Justin Fields
44.0,44.0,4.0,4,2024-09-29,PIT,IND,*,22,34,64.7,312,1,0,9.2,9.76,104.0,4,30,10,55,2,5.5,2,29.980000000000004,2024,Justin Fields
45.0,45.0,5.0,5,2024-10-06,PIT,DAL,*,15,27,55.6,131,2,0,4.9,6.33,93.3,3,16,6,27,0,4.5,1,13.940000000000001,2024,Justin Fields
46.0,46.0,6.0,6,2024-10-13,PIT,LV,*,14,24,58.3,145,0,0,6.0,6.04,75.9,3,35,11,59,2,5.4,1,21.7,2024,Justin Fields
47.0,47.0,10.0,11,2024-11-17,PIT,BAL,,0,0,,0,0,0,,,,0,0,2,17,0,8.5,0,1.7,2024,Justin Fields
48.0,48.0,11.0,12,2024-11-21,PIT,CLE,,0,1,0.0,0,0,0,0.0,0.0,39.6,0,0,3,26,0,8.7,0,2.6,2024,Justin Fields
49.0,49.0,12.0,13,2024-12-01,PIT,CIN,,0,0,,0,0,0,,,,0,0,1,7,0,7.0,0,0.7,2024,Justin Fields
50.0,50.0,14.0,15,2024-12-15,PIT,PHI,,0,0,,0,0,0,,,,0,0,1,8,0,8.0,0,0.8,2024,Justin Fields
