Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
32.0,32.0,7.0,7.0,2024-10-20,GB,HOU,*,24,33,72.7,220,3,2,6.7,5.76,95.5,3,25,0,0,0,,0,16.8,2024,Jordan Love
33.0,33.0,8.0,8.0,2024-10-27,GB,JAX,*,14,22,63.6,196,0,1,8.9,6.86,73.3,0,0,1,-1,0,-1.0,0,5.74,2024,Jordan Love
34.0,34.0,9.0,9.0,2024-11-03,GB,DET,*,23,39,59.0,273,0,1,7.0,5.85,69.7,0,0,3,0,0,0.0,3,2.92,2024,Jordan Love
35.0,35.0,10.0,11.0,2024-11-17,GB,CHI,*,13,17,76.5,261,1,1,15.4,13.88,113.0,1,1,4,18,1,4.5,0,20.24,2024,Jordan Love
36.0,36.0,11.0,12.0,2024-11-24,GB,SF,*,13,23,56.5,163,2,0,7.1,8.83,107.7,2,7,1,2,0,2.0,0,14.719999999999999,2024,Jordan Love
37.0,37.0,12.0,13.0,2024-11-28,GB,MIA,*,21,28,75.0,274,2,0,9.8,11.21,129.2,0,0,0,0,0,,0,18.96,2024,Jordan Love
38.0,38.0,13.0,14.0,2024-12-05,GB,DET,*,12,20,60.0,206,1,0,10.3,11.3,111.7,1,7,4,23,0,5.8,0,14.54,2024,Jordan Love
39.0,39.0,14.0,15.0,2024-12-15,GB,SEA,*,20,27,74.1,229,2,0,8.5,9.96,123.8,0,0,1,4,0,4.0,0,17.56,2024,Jordan Love
40.0,40.0,15.0,16.0,2024-12-23,GB,NO,*,16,28,57.1,182,1,0,6.5,7.21,88.7,0,0,1,2,0,2.0,0,11.48,2024,Jordan Love
41.0,41.0,16.0,17.0,2024-12-29,GB,MIN,*,19,30,63.3,185,1,0,6.2,6.83,91.7,3,18,1,6,0,6.0,0,12.0,2024,Jordan Love
42.0,42.0,17.0,18.0,2025-01-05,GB,CHI,*,7,12,58.3,69,0,0,5.8,5.75,74.7,0,0,0,0,0,,0,2.76,2025,Jordan Love
