Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
210.0,210.0,4.0,4,2024-09-29,LAR,CHI,*,20,29,69.0,224,0,1,7.7,6.17,77.4,3,21,1,-1,0,-1.0,1,4.860000000000001,2024,Mathew Stafford
211.0,211.0,5.0,5,2024-10-06,LAR,GB,*,29,45,64.4,260,1,1,5.8,5.22,78.0,3,24,0,0,0,,0,12.4,2024,Mathew Stafford
212.0,212.0,6.0,7,2024-10-20,LAR,LV,*,14,23,60.9,154,0,1,6.7,4.74,62.6,1,10,2,-2,0,-1.0,0,3.96,2024,Mathew Stafford
213.0,213.0,7.0,8,2024-10-24,LAR,MIN,*,25,34,73.5,279,4,1,8.2,9.24,124.5,0,0,3,-4,0,-1.3,0,24.76,2024,Mathew Stafford
214.0,214.0,8.0,9,2024-11-03,LAR,SEA,*,25,44,56.8,298,2,1,6.8,6.66,83.3,0,0,1,0,0,0.0,1,15.920000000000002,2024,Mathew Stafford
215.0,215.0,9.0,10,2024-11-11,LAR,MIA,*,32,46,69.6,293,0,1,6.4,5.39,77.5,4,36,1,0,0,0.0,2,5.720000000000001,2024,Mathew Stafford
216.0,216.0,10.0,11,2024-11-17,LAR,NE,*,18,27,66.7,295,4,0,10.9,13.89,142.7,0,0,4,0,0,0.0,0,27.8,2024,Mathew Stafford
217.0,217.0,11.0,12,2024-11-24,LAR,PHI,*,24,36,66.7,243,2,0,6.8,7.86,104.3,5,45,1,15,0,15.0,1,17.22,2024,Mathew Stafford
218.0,218.0,12.0,13,2024-12-01,LAR,NO,*,14,24,58.3,183,2,0,7.6,9.29,110.2,2,17,4,3,0,0.8,0,15.620000000000001,2024,Mathew Stafford
219.0,219.0,13.0,14,2024-12-08,LAR,BUF,*,23,30,76.7,320,2,0,10.7,12.0,132.6,0,0,0,0,0,,0,20.8,2024,Mathew Stafford
220.0,220.0,14.0,15,2024-12-12,LAR,SF,*,16,27,59.3,160,0,0,5.9,5.93,76.2,0,0,4,18,0,4.5,0,8.200000000000001,2024,Mathew Stafford
221.0,221.0,15.0,16,2024-12-22,LAR,NYJ,*,14,19,73.7,110,1,1,5.8,4.47,83.2,0,0,3,-4,0,-1.3,0,6.0,2024,Mathew Stafford
222.0,222.0,16.0,17,2024-12-28,LAR,ARI,*,17,32,53.1,189,0,0,5.9,5.91,71.0,0,0,6,16,0,2.7,0,9.16,2024,Mathew Stafford
